# Model:	C:/Users/tmenotti/Documents/STANFORD/RESEARCH/NEW_SALINAS/MODELS/PM2011/SALINAS/pm2d/02_W_SALINAS_2Dextn_PWD_sublyrs_Er3
# Data Access:	Total
# Event:	Event_16
# X, Y Unit:	meter
# Depth Unit:	meter
# Layer:	06_MOHN
# Overlay:	Layer Thickness
# Overlay Unit:	meter
#
#
#                X                 Y                 Z             Value
    1802953.6250000000     591419.1875000000       1001.3240356445      11058.8896484375
    1802863.0000000000     591538.8750000000       1004.0241699219      11217.1757812500
    1802772.3750000000     591658.5625000000       1006.7237548828      11450.2177734375
    1802681.8750000000     591778.3125000000       1009.4230346680      11500.3808593750
    1802591.1250000000     591897.9375000000       1012.1233520508      11504.9697265625
    1802500.5000000000     592017.6875000000       1014.8237304688      11389.4970703125
    1802409.8750000000     592137.3750000000       1021.8820800781      11356.6933593750
    1802319.2500000000     592257.0625000000       1028.9394531250      11329.9794921875
    1802228.6250000000     592376.7500000000       1035.9975585938      11248.2099609375
    1802138.0000000000     592496.4375000000       1043.0549316406      11080.1083984375
    1802047.3750000000     592616.1250000000       1050.1135253906      11211.8349609375
    1801956.6250000000     592735.8125000000       1051.6774902344      11364.3115234375
    1801866.1250000000     592855.5000000000       1053.2423095703      11600.7070312500
    1801775.3750000000     592975.1875000000       1054.8072509766      11739.1640625000
    1801684.7500000000     593094.8750000000       1056.3714599609      11877.6162109375
    1801594.1250000000     593214.5625000000       1060.2633056641      11843.2255859375
    1801503.5000000000     593334.2500000000       1064.1544189453      11884.8623046875
    1801412.8750000000     593453.9375000000       1068.0463867188      12018.5703125000
    1801322.2500000000     593573.6250000000       1071.9375000000      12235.4443359375
    1801231.6250000000     593693.3125000000       1075.8292236328      12353.4716796875
    1801141.0000000000     593813.0000000000       1079.7208251953      12572.2998046875
    1801050.3750000000     593932.6875000000       1083.6123046875      12907.0937500000
    1800959.7500000000     594052.3750000000       1087.5043945313      13219.4580078125
    1800869.1250000000     594172.1250000000       1091.3955078125      13167.2851562500
    1800778.3750000000     594291.8125000000       1095.2873535156      13224.1103515625
    1800687.7500000000     594411.5000000000       1099.1788330078      13376.1279296875
    1800597.1250000000     594531.1875000000       1103.0704345703      13489.5820312500
    1800506.5000000000     594650.8750000000       1106.9617919922      13606.3603515625
    1800415.8750000000     594770.5625000000       1110.8532714844      13902.2861328125
    1800325.2500000000     594890.2500000000       1114.7452392578      14113.3789062500
    1800234.6250000000     595009.9375000000       1118.6368408203      14085.1894531250
    1800144.0000000000     595129.6250000000       1122.5285644531      14291.8750000000
    1800053.3750000000     595249.3125000000       1126.4197998047      14752.6425781250
    1799962.7500000000     595369.0000000000       1130.3116455078      15340.0761718750
    1799872.1250000000     595488.6875000000       1134.2030029297      15672.0468750000
    1799781.5000000000     595608.3750000000       1144.1571044922      15578.7158203125
    1799690.7500000000     595728.0625000000       1154.1112060547      14948.4296875000
    1799600.1250000000     595847.7500000000       1164.0654296875      14468.0839843750
    1799509.5000000000     595967.4375000000       1174.0200195313      14319.9794921875
    1799418.8750000000     596087.1250000000       1183.9708251953      14240.0878906250
    1799328.2500000000     596206.8750000000       1193.9194335938      14172.5556640625
    1799237.6250000000     596326.5000000000       1203.8729248047      14294.3808593750
    1799147.0000000000     596446.2500000000       1213.8330078125      14617.3554687500
    1799056.3750000000     596565.9375000000       1223.7893066406      15117.7861328125
    1798965.7500000000     596685.6250000000       1233.7443847656      15760.8183593750
    1798875.1250000000     596805.3125000000       1243.6988525391      16063.1240234375
    1798784.5000000000     596925.0000000000       1253.6534423828      16172.3867187500
    1798693.8750000000     597044.6875000000       1263.6063232422      16130.9238281250
    1798603.2500000000     597164.3750000000       1273.5600585938      16075.1806640625
    1798512.5000000000     597284.0625000000       1283.5162353516      15919.5986328125
    1798421.8750000000     597403.7500000000       1293.4703369141      15634.2001953125
    1798331.2500000000     597523.4375000000       1303.4252929688      15210.9716796875
    1798240.6250000000     597643.1250000000       1313.3786621094      14697.0917968750
    1798150.0000000000     597762.8125000000       1323.3331298828      14147.0322265625
    1798059.3750000000     597882.5000000000       1333.2877197266      13909.2861328125
    1797968.7500000000     598002.1875000000       1363.9564208984      13596.6835937500
    1797878.1250000000     598121.8750000000       1394.6281738281      13062.1953125000
    1797787.5000000000     598241.5625000000       1425.2974853516      12462.3564453125
    1797696.8750000000     598361.3125000000       1441.6693115234      11780.1992187500
    1797606.2500000000     598480.9375000000       1461.3751220703      11098.0546875000
    1797515.5000000000     598600.6875000000       1481.0820312500      10492.8193359375
    1797424.8750000000     598720.3750000000       1500.7873535156       9898.1484375000
    1797334.2500000000     598840.0625000000       1519.9033203125       9516.1865234375
    1797243.6250000000     598959.7500000000       1539.0203857422       9122.7607421875
    1797153.0000000000     599079.4375000000       1558.1353759766       8727.2958984375
    1797062.3750000000     599199.1250000000       1542.1936035156       8407.9277343750
    1796971.7500000000     599318.8125000000       1526.2503662109       8171.6147460938
    1796881.1250000000     599438.5000000000       1510.3078613281       8002.1367187500
    1796790.5000000000     599558.1875000000       1494.3649902344       7883.7607421875
    1796699.8750000000     599677.8750000000       1478.4221191406       7804.4619140625
    1796609.2500000000     599797.5625000000       1462.4791259766       7761.6621093750
    1796518.6250000000     599917.2500000000       1454.7513427734       7738.7421875000
