# Model:	C:/Users/tmenotti/Documents/STANFORD/RESEARCH/NEW_SALINAS/MODELS/PM2011/SALINAS/pm2d/02_W_SALINAS_2Dextn_PWD_sublyrs_Er3
# Data Access:	Total
# Event:	Event_21
# X, Y Unit:	meter
# Depth Unit:	meter
# Layer:	06_MOHN
# Overlay:	Layer Thickness
# Overlay Unit:	meter
#
#
#                X                 Y                 Z             Value
    1804313.1250000000     589623.8125000000       -307.1498107910       5566.6503906250
    1804222.6250000000     589743.5000000000       -292.5605163574       5514.6479492188
    1804131.8750000000     589863.1875000000       -270.8968505859       5399.0815429688
    1804041.3750000000     589982.9375000000       -245.4437561035       5242.7534179688
    1803950.6250000000     590102.6250000000       -245.5111999512       5373.5473632813
    1803860.1250000000     590222.3125000000       -275.5919189453       5835.0815429688
    1803769.3750000000     590342.0000000000       -303.3646545410       6155.2924804688
    1803678.7500000000     590461.6875000000       -322.0193786621       6299.5625000000
    1803588.1250000000     590581.3750000000       -320.0991516113       6182.5795898438
    1803497.5000000000     590701.0625000000       -322.8759155273       6117.2373046875
    1803406.7500000000     590820.7500000000       -325.7788085938       6086.9267578125
    1803316.2500000000     590940.4375000000       -323.0058898926       5999.2709960938
    1803225.6250000000     591060.1250000000       -326.8373107910       5984.5795898438
    1803134.8750000000     591179.8125000000       -348.9562072754       6171.0454101563
    1803044.2500000000     591299.5000000000       -365.5879516602       6297.1567382813
    1802953.6250000000     591419.1875000000       -366.4196166992       6392.1489257813
    1802863.0000000000     591538.8750000000       -370.5368041992       6550.4550781250
    1802772.3750000000     591658.5625000000       -370.3328552246       6665.8471679688
    1802681.8750000000     591778.3125000000       -353.5096740723       6598.0771484375
    1802591.1250000000     591897.9375000000       -332.5976257324       6485.2949218750
    1802500.5000000000     592017.6875000000       -301.2522888184       6252.1215820313
    1802409.8750000000     592137.3750000000       -279.7290344238       6101.6640625000
    1802319.2500000000     592257.0625000000       -258.7615966797       5957.3022460938
    1802228.6250000000     592376.7500000000       -232.7881927490       5757.8627929688
    1802138.0000000000     592496.4375000000       -198.9667510986       5472.1113281250
    1802047.3750000000     592616.1250000000       -192.4109191895       5486.1928710938
    1801956.6250000000     592735.8125000000       -204.9169158936       5734.6796875000
    1801866.1250000000     592855.5000000000       -219.9015350342       6067.3378906250
    1801775.3750000000     592975.1875000000       -225.9823913574       6302.1596679688
    1801684.7500000000     593094.8750000000       -232.0602111816       6536.9331054688
    1801594.1250000000     593214.5625000000       -240.6395874023       6791.4091796875
    1801503.5000000000     593334.2500000000       -256.1316528320       7121.9541015625
    1801412.8750000000     593453.9375000000       -279.9888000488       7544.6025390625
    1801322.2500000000     593573.6250000000       -311.4439392090       8050.4091796875
    1801231.6250000000     593693.3125000000       -331.6135253906       8457.3417968750
    1801141.0000000000     593813.0000000000       -344.6679382324       8831.3681640625
