# Model:	C:/Users/tmenotti/Documents/STANFORD/RESEARCH/NEW_SALINAS/MODELS/PM2011/SALINAS/pm3d/02_W_SALINAS
# Data Access:	Top
# Event:	Event_11
# X, Y Unit:	meter
# Depth Unit:	meter
# Layer:	06_WEST_MOHN_700x747
# Overlay:	Depth
# Overlay Unit:	meter
#
#
#                X                 Y                 Z             Value
    1812553.0000000000     574645.2500000000       -311.2273864746       -311.2273864746
    1812703.2500000000     574619.8125000000       -319.5397033691       -319.5397033691
    1812853.3750000000     574594.3125000000       -324.8208618164       -324.8208618164
    1813003.6250000000     574568.8125000000       -328.1713562012       -328.1713562012
    1813153.8750000000     574543.3125000000       -330.1943359375       -330.1943359375
    1813304.0000000000     574517.8750000000       -329.5758056641       -329.5758056641
    1813388.1250000000     574503.6250000000       -328.8779602051       -328.8779602051
    1813454.2500000000     574492.3750000000       -328.6183776855       -328.6183776855
    1813604.5000000000     574466.8750000000       -330.6060180664       -330.6060180664
    1813754.7500000000     574441.4375000000       -333.1595153809       -333.1595153809
    1813904.8750000000     574415.9375000000       -339.9027709961       -339.9027709961
    1814055.1250000000     574390.4375000000       -344.6731262207       -344.6731262207
    1814205.3750000000     574364.9375000000       -349.4924316406       -349.4924316406
    1814273.1250000000     574353.4375000000       -351.9307556152       -351.9307556152
    1814355.5000000000     574339.5000000000       -354.9185485840       -354.9185485840
    1814505.7500000000     574314.0000000000       -359.7536010742       -359.7536010742
    1814656.0000000000     574288.5000000000       -364.6024169922       -364.6024169922
    1814806.1250000000     574263.0625000000       -368.1650390625       -368.1650390625
    1814956.3750000000     574237.5625000000       -365.8283996582       -365.8283996582
    1815106.6250000000     574212.0625000000       -361.6444702148       -361.6444702148
    1815158.1250000000     574203.3125000000       -353.0211486816       -353.0211486816
    1815256.8750000000     574186.5625000000       -336.0633239746       -336.0633239746
    1815407.0000000000     574161.1250000000       -308.1645202637       -308.1645202637
    1815557.2500000000     574135.6250000000       -278.8708190918       -278.8708190918
    1815707.5000000000     574110.1250000000       -249.2353210449       -249.2353210449
    1815857.6250000000     574084.6250000000       -220.3845977783       -220.3845977783
    1816007.8750000000     574059.1875000000       -193.1493072510       -193.1493072510
    1816043.1250000000     574053.1875000000       -187.3243408203       -187.3243408203
    1816158.1250000000     574033.6875000000       -167.5587158203       -167.5587158203
    1816308.2500000000     574008.1875000000       -144.1357574463       -144.1357574463
    1816458.5000000000     573982.7500000000       -123.3515930176       -123.3515930176
    1816608.7500000000     573957.2500000000       -105.2373886108       -105.2373886108
    1816757.2500000000     573932.0625000000        -89.4505157471        -89.4505157471
