# Model:	C:/Users/tmenotti/Documents/STANFORD/RESEARCH/NEW_SALINAS/MODELS/PM2011/SALINAS/pm3d/02_W_SALINAS
# Data Access:	Top
# Event:	Event_11
# X, Y Unit:	meter
# Depth Unit:	meter
# Layer:	01_WEST_BSMT_EXTENT_700x747
# Overlay:	Depth
# Overlay Unit:	meter
#
#
#                X                 Y                 Z             Value
    1795239.5000000000     601377.4375000000       2460.4250488281       2460.4250488281
    1795278.6250000000     601334.3750000000       2459.8015136719       2459.8015136719
    1795376.0000000000     601227.2500000000       2458.3610839844       2458.3610839844
    1795428.8750000000     601169.1250000000       2456.1472167969       2456.1472167969
    1795512.5000000000     601077.1250000000       2449.8830566406       2449.8830566406
    1795579.0000000000     601003.9375000000       2442.6777343750       2442.6777343750
    1795649.0000000000     600927.0000000000       2435.4987792969       2435.4987792969
    1795729.2500000000     600838.6875000000       2426.6516113281       2426.6516113281
    1795785.3750000000     600776.8750000000       2420.1455078125       2420.1455078125
    1795879.5000000000     600673.4375000000       2409.3100585938       2409.3100585938
    1795921.8750000000     600626.7500000000       2404.7724609375       2404.7724609375
    1796029.6250000000     600508.1875000000       2395.3388671875       2395.3388671875
    1796058.3750000000     600476.6250000000       2392.5563964844       2392.5563964844
    1796179.8750000000     600343.0000000000       2388.5334472656       2388.5334472656
    1796194.8750000000     600326.5000000000       2387.9543457031       2387.9543457031
    1796281.3750000000     600231.3750000000       2388.1296386719       2388.1296386719
    1796323.0000000000     600176.3125000000       2387.9672851563       2387.9672851563
    1796330.1250000000     600167.0000000000       2388.0097656250       2388.0097656250
    1796436.7500000000     600026.1875000000       2386.2080078125       2386.2080078125
    1796480.3750000000     599968.5625000000       2384.4299316406       2384.4299316406
    1796550.3750000000     599876.0625000000       2379.6245117188       2379.6245117188
    1796630.5000000000     599770.1875000000       2372.3837890625       2372.3837890625
    1796664.0000000000     599725.9375000000       2369.0668945313       2369.0668945313
    1796777.7500000000     599575.8125000000       2356.8657226563       2356.8657226563
    1796780.7500000000     599571.8125000000       2356.5163574219       2356.5163574219
    1796891.3750000000     599425.6875000000       2343.7194824219       2343.7194824219
    1796931.0000000000     599373.3750000000       2338.6491699219       2338.6491699219
    1797005.0000000000     599275.5625000000       2327.1281738281       2327.1281738281
    1797081.1250000000     599175.0000000000       2313.2058105469       2313.2058105469
    1797118.7500000000     599125.4375000000       2305.5600585938       2305.5600585938
    1797231.3750000000     598976.6250000000       2284.6206054688       2284.6206054688
    1797232.3750000000     598975.2500000000       2284.4201660156       2284.4201660156
    1797346.1250000000     598825.1250000000       2268.7583007813       2268.7583007813
    1797381.6250000000     598778.2500000000       2265.0483398438       2265.0483398438
    1797459.7500000000     598675.0000000000       2257.2431640625       2257.2431640625
    1797531.7500000000     598579.8125000000       2249.0070800781       2249.0070800781
    1797573.3750000000     598524.8750000000       2243.5090332031       2243.5090332031
    1797682.0000000000     598381.4375000000       2226.3598632813       2226.3598632813
    1797687.1250000000     598374.7500000000       2225.5966796875       2225.5966796875
    1797800.7500000000     598224.6250000000       2209.8127441406       2209.8127441406
    1797832.2500000000     598183.0625000000       2205.5192871094       2205.5192871094
    1797914.3750000000     598074.5000000000       2195.2485351563       2195.2485351563
    1797982.3750000000     597984.6250000000       2187.4082031250       2187.4082031250
    1798028.1250000000     597924.3750000000       2180.8859863281       2180.8859863281
    1798132.6250000000     597786.2500000000       2168.8410644531       2168.8410644531
    1798141.7500000000     597774.1875000000       2167.9260253906       2167.9260253906
    1798255.5000000000     597624.0625000000       2155.6589355469       2155.6589355469
    1798282.8750000000     597587.8750000000       2153.0358886719       2153.0358886719
    1798369.1250000000     597473.9375000000       2145.6511230469       2145.6511230469
    1798433.1250000000     597389.5000000000       2141.3754882813       2141.3754882813
    1798482.7500000000     597323.8125000000       2137.6413574219       2137.6413574219
    1798583.2500000000     597191.0625000000       2126.9335937500       2126.9335937500
    1798596.5000000000     597173.6875000000       2125.7268066406       2125.7268066406
    1798710.1250000000     597023.5625000000       2114.1677246094       2114.1677246094
    1798733.5000000000     596992.6875000000       2111.7590332031       2111.7590332031
    1798823.7500000000     596873.4375000000       2102.2397460938       2102.2397460938
    1798883.7500000000     596794.3125000000       2094.5681152344       2094.5681152344
    1798937.5000000000     596723.3125000000       2087.3981933594       2087.3981933594
    1799033.8750000000     596595.8750000000       2076.5144042969       2076.5144042969
    1799051.1250000000     596573.1250000000       2074.7224121094       2074.7224121094
    1799164.8750000000     596423.0000000000       2063.0183105469       2063.0183105469
    1799184.1250000000     596397.5000000000       2060.7775878906       2060.7775878906
    1799278.5000000000     596272.8750000000       2047.8055419922       2047.8055419922
    1799334.3750000000     596199.1250000000       2040.5120849609       2040.5120849609
    1799392.1250000000     596122.7500000000       2032.3306884766       2032.3306884766
    1799484.5000000000     596000.7500000000       2018.5797119141       2018.5797119141
