# Model:	C:/Users/tmenotti/Documents/STANFORD/RESEARCH/NEW_SALINAS/MODELS/PM2011/SALINAS/pm3d/02_W_SALINAS
# Data Access:	Top
# Event:	Event_11
# X, Y Unit:	meter
# Depth Unit:	meter
# Layer:	07_WEST_MONT_700x747
# Overlay:	Depth
# Overlay Unit:	meter
#
#
#                X                 Y                 Z             Value
    1806237.5000000000     575854.8125000000       -146.0777587891       -146.0777587891
    1806237.5000000000     575716.6250000000       -139.0593566895       -139.0593566895
    1806244.1250000000     575715.5625000000       -138.9889221191       -138.9889221191
    1806308.1250000000     575704.6875000000       -138.4594573975       -138.4594573975
    1806394.2500000000     575690.0625000000       -137.8939666748       -137.8939666748
    1806544.5000000000     575664.5625000000       -135.8083038330       -135.8083038330
    1806694.7500000000     575639.0625000000       -134.6239318848       -134.6239318848
    1806845.0000000000     575613.6250000000       -135.4318695068       -135.4318695068
    1806995.1250000000     575588.1250000000       -138.9817657471       -138.9817657471
    1807145.3750000000     575562.6250000000       -141.8416137695       -141.8416137695
    1807193.1250000000     575554.5000000000       -143.5605773926       -143.5605773926
    1807295.6250000000     575537.1250000000       -147.1786804199       -147.1786804199
    1807445.7500000000     575511.6875000000       -153.9978027344       -153.9978027344
    1807596.0000000000     575486.1875000000       -159.4669952393       -159.4669952393
    1807746.2500000000     575460.6875000000       -163.5162506104       -163.5162506104
    1807896.3750000000     575435.2500000000       -166.1639709473       -166.1639709473
    1808046.6250000000     575409.7500000000       -167.4308166504       -167.4308166504
    1808078.1250000000     575404.3750000000       -168.2576446533       -168.2576446533
    1808196.8750000000     575384.2500000000       -171.1755981445       -171.1755981445
    1808347.1250000000     575358.7500000000       -174.2796173096       -174.2796173096
    1808497.2500000000     575333.3125000000       -177.0720214844       -177.0720214844
    1808647.5000000000     575307.8125000000       -183.1045684814       -183.1045684814
    1808797.7500000000     575282.3125000000       -189.1675567627       -189.1675567627
    1808947.8750000000     575256.8750000000       -197.3160858154       -197.3160858154
    1808963.1250000000     575254.2500000000       -198.5398864746       -198.5398864746
    1809098.1250000000     575231.3750000000       -209.4567871094       -209.4567871094
    1809248.3750000000     575205.8750000000       -221.7611083984       -221.7611083984
    1809398.5000000000     575180.3750000000       -236.1982421875       -236.1982421875
    1809548.7500000000     575154.9375000000       -253.1424865723       -253.1424865723
    1809699.0000000000     575129.4375000000       -271.2000732422       -271.2000732422
    1809848.1250000000     575104.1250000000       -288.0475158691       -288.0475158691
    1809849.1250000000     575103.9375000000       -288.1642456055       -288.1642456055
    1809999.3750000000     575078.5000000000       -304.7546386719       -304.7546386719
    1810149.6250000000     575053.0000000000       -322.4246520996       -322.4246520996
    1810299.8750000000     575027.5000000000       -336.0344543457       -336.0344543457
    1810450.0000000000     575002.0000000000       -350.5152282715       -350.5152282715
    1810600.2500000000     574976.5625000000       -375.5559692383       -375.5559692383
    1810733.1250000000     574954.0000000000       -364.8365173340       -364.8365173340
    1810750.5000000000     574951.0625000000       -364.9856872559       -364.9856872559
